delay_us,mean,spread,ntags,p0,p1,p2,p3,p4,p5,p6,p7
2970.0,363.31,19.6,8,364.25,356.5,353.4,354.0,365.67,368.67,371.0,373.0
2975.0,363.35,22.33,8,364.0,354.0,351.67,354.67,363.5,372.0,373.0,374.0
2980.0,363.97,27.33,8,364.0,354.0,352.0,354.25,365.67,368.5,379.33,374.0
2985.0,365.09,26.21,8,365.5,357.0,352.5,355.5,365.5,371.5,378.71,374.5
2990.0,363.41,23.2,8,363.5,352.8,353.25,354.5,363.25,370.33,376.0,373.67
2995.0,364.06,24.0,8,367.0,353.0,355.0,354.5,363.5,368.0,374.5,377.0
3000.0,365.74,21.25,8,364.0,358.5,357.0,356.75,366.0,371.33,378.0,374.33
3005.0,365.34,20.75,8,362.33,357.67,356.0,358.0,364.5,372.25,376.75,375.25
3010.0,374.34,18.5,8,377.5,367.5,363.5,366.2,375.0,382.0,381.0,382.0
3015.0,395.26,12.0,8,393.33,393.25,388.25,393.0,400.0,395.0,400.25,399.0
3020.0,399.31,14.5,8,400.5,395.5,393.0,396.5,407.5,398.5,402.5,400.5
3025.0,459.73,13.92,8,452.33,465.0,466.25,455.5,462.0,457.0,461.0,458.75
3030.0,627.79,59.5,8,663.5,633.0,604.5,604.0,640.0,629.5,615.0,632.8
3035.0,664.46,39.0,8,668.0,646.5,653.25,649.0,659.0,673.67,685.5,680.75
3040.0,664.84,34.0,8,661.0,650.0,651.2,652.0,658.0,679.0,684.0,683.5
3045.0,669.49,44.67,8,668.75,646.33,655.67,654.33,663.0,690.6,691.0,686.25
3050.0,669.01,40.25,8,671.0,649.75,649.75,657.75,661.0,690.0,687.5,685.33
3055.0,666.07,46.17,8,668.0,655.5,642.5,654.5,658.5,683.2,688.67,677.67
3060.0,666.74,35.08,8,664.67,655.5,656.5,654.67,658.0,675.5,689.75,679.33
3065.0,667.81,31.0,8,672.5,652.5,655.83,657.0,662.0,675.67,683.5,683.5
3070.0,667.48,36.5,8,669.5,657.0,654.83,649.0,661.0,678.0,685.0,685.5
3075.0,667.98,40.67,8,669.75,653.75,651.0,650.33,660.0,684.5,691.0,683.5
3080.0,668.1,39.75,8,672.5,653.5,651.25,653.25,658.0,682.6,691.0,682.67
3085.0,665.91,42.33,8,669.5,651.0,648.0,656.5,655.5,677.75,690.33,678.67
3090.0,666.29,35.5,8,667.0,655.0,658.0,652.0,654.33,673.5,687.5,683.0
3095.0,666.77,25.5,8,671.5,655.0,656.2,655.5,657.5,680.0,678.0,680.5
3100.0,664.58,39.25,8,669.5,649.0,648.5,647.0,661.0,672.67,686.25,682.75
3105.0,664.28,36.75,8,666.0,654.5,648.5,648.25,655.0,672.5,685.0,684.5
3110.0,665.48,37.67,8,668.0,651.5,649.67,647.0,665.67,674.67,684.67,682.67
3115.0,663.81,36.5,8,665.0,649.0,648.5,648.5,657.5,677.0,685.0,680.0
3120.0,661.43,39.75,8,661.5,648.25,643.25,647.75,655.0,673.33,683.0,679.33
3125.0,642.58,61.67,8,651.5,621.17,611.67,620.25,636.25,660.5,673.33,666.0
3130.0,624.85,71.0,8,637.0,597.83,589.0,603.0,614.5,644.5,660.0,653.0
3135.0,625.93,71.17,8,630.33,614.0,591.83,596.67,616.0,643.25,663.0,652.33
3140.0,511.5,72.0,8,509.0,495.5,475.0,478.5,518.0,547.0,522.0,547.0
3145.0,353.94,44.25,8,375.25,344.25,331.0,349.25,349.0,353.67,358.33,370.75
3150.0,351.59,23.0,8,355.25,346.25,337.0,346.12,349.67,358.67,360.0,359.75
3155.0,349.06,24.5,8,352.5,344.5,335.5,340.33,343.67,359.0,360.0,357.0
3160.0,345.28,27.75,8,345.5,342.0,331.25,333.5,340.67,353.33,359.0,357.0
3165.0,345.38,27.0,8,348.0,342.0,332.0,334.0,341.0,350.5,359.0,356.5
3170.0,344.85,26.75,8,349.67,340.0,331.0,336.83,338.33,349.75,357.75,355.5
3175.0,345.1,23.17,8,349.25,338.25,332.5,337.5,341.67,351.33,355.67,354.67
3180.0,344.66,23.67,8,349.0,339.0,333.0,333.75,340.33,349.5,356.67,356.0
3185.0,343.45,25.17,8,347.5,336.86,330.75,330.5,339.33,352.0,355.0,355.67
3190.0,343.62,28.65,8,349.0,340.5,327.6,332.67,338.67,349.25,356.25,355.0
3195.0,343.2,29.43,8,350.0,340.5,325.57,331.5,338.5,349.5,355.0,355.0
3200.0,344.26,25.5,8,349.75,337.67,330.5,335.5,340.0,350.67,356.0,354.0
3205.0,343.61,26.0,8,348.5,340.5,329.0,334.4,336.5,352.0,355.0,353.0
3210.0,343.32,23.17,8,347.5,339.25,330.5,331.67,341.67,349.0,353.67,353.33
3215.0,342.11,24.9,8,347.0,340.0,328.5,329.5,337.0,348.5,353.4,353.0
3220.0,342.93,24.33,8,347.33,338.33,329.0,331.25,338.33,353.33,352.5,353.33
3225.0,342.78,27.0,8,349.67,336.5,328.5,329.5,338.0,351.0,355.5,353.6
3230.0,341.47,29.67,8,344.67,340.0,324.33,329.67,337.5,350.25,354.0,351.33
3235.0,342.62,28.5,8,346.5,339.0,328.0,330.0,338.5,349.5,356.5,353.0
3240.0,343.47,28.58,8,348.0,337.5,327.67,332.67,338.5,356.25,353.67,353.5
3245.0,344.34,27.83,8,349.33,341.75,330.0,330.67,338.5,357.83,353.67,353.0
3250.0,343.69,28.58,8,348.5,336.25,328.67,332.67,337.0,357.25,354.67,354.5
3255.0,343.84,24.5,8,350.0,336.0,330.5,334.0,338.5,354.2,355.0,352.5
3260.0,342.21,29.0,8,343.38,340.33,327.5,330.0,337.0,350.0,356.5,353.0
3265.0,343.31,27.5,8,349.0,341.0,329.0,330.0,338.5,350.0,356.5,352.5
3270.0,340.27,32.0,8,347.67,339.5,321.25,329.67,334.67,344.67,351.5,353.25
3275.0,341.12,29.0,8,348.5,336.5,325.0,329.0,334.0,349.0,353.0,354.0
3280.0,341.15,24.67,8,349.0,337.0,328.0,329.67,337.33,343.5,352.0,352.67
3285.0,341.01,23.17,8,346.33,338.0,329.33,329.67,335.0,345.75,352.5,351.5
3290.0,341.29,26.83,8,344.33,338.67,327.67,328.67,337.0,346.0,354.5,353.5
3295.0,342.22,26.67,8,347.75,340.0,327.0,331.33,338.0,347.5,352.5,353.67
3300.0,341.24,27.5,8,346.5,340.0,329.5,326.0,336.0,346.0,352.4,353.5
3305.0,340.67,26.25,8,346.5,337.0,328.25,326.75,333.5,348.67,353.0,351.67
3310.0,341.26,28.5,8,347.0,335.6,327.0,329.5,336.0,346.0,355.5,353.5
3315.0,340.35,31.17,8,347.0,338.5,321.5,331.33,333.33,346.25,352.25,352.67
3320.0,341.15,30.83,8,350.0,338.5,323.67,327.0,335.0,348.0,354.5,352.5
3325.0,342.04,23.75,8,347.75,337.67,330.0,333.17,337.67,344.33,352.0,353.75
3330.0,342.21,29.0,8,348.5,340.0,325.5,332.71,337.5,348.0,354.5,351.0
3335.0,341.89,24.78,8,347.0,337.0,328.0,331.0,337.33,350.0,352.78,352.0
3340.0,341.66,26.75,8,345.67,339.67,329.75,326.25,337.0,349.67,353.0,352.25
3345.0,341.25,25.5,8,345.67,338.33,329.0,327.5,337.0,348.5,351.0,353.0
3350.0,341.14,27.75,8,347.75,335.33,327.67,326.5,339.17,345.67,354.25,352.75
3355.0,341.69,25.83,8,349.0,337.0,328.0,327.5,337.33,349.0,353.33,352.33
3360.0,364.88,55.5,8,344.0,361.0,397.0,359.0,341.5,362.67,389.33,364.5
3365.0,513.8,74.67,8,506.5,506.5,490.75,484.0,516.67,524.0,523.33,558.67
3370.0,593.47,68.42,8,621.5,578.62,574.0,565.25,568.0,602.75,604.0,633.67
3375.0,591.38,73.5,8,608.5,577.0,570.5,554.5,579.0,597.0,628.0,616.5
3380.0,590.97,84.33,8,609.33,577.5,571.67,555.33,557.0,603.75,613.5,639.67
3385.0,593.18,73.75,8,615.5,585.0,571.5,556.0,573.0,596.0,618.67,629.75
3390.0,490.19,104.0,8,540.0,458.5,486.0,436.0,489.5,475.5,499.0,537.0
3395.0,283.46,43.0,8,294.25,291.33,255.33,270.33,284.5,288.12,298.33,285.5
3400.0,200.97,18.0,8,203.0,196.5,198.0,194.5,196.0,202.8,204.5,212.5
3405.0,182.62,4.67,8,184.67,180.5,180.5,180.33,182.67,184.5,182.83,185.0
3410.0,175.69,3.67,8,176.0,176.0,175.0,174.5,174.0,175.5,176.83,177.67
3415.0,172.16,1.83,8,172.67,172.0,171.75,171.5,171.5,172.5,172.0,173.33
3420.0,170.15,1.83,8,170.5,169.67,170.0,169.17,170.0,170.33,171.0,170.5
3425.0,169.0,2.0,8,169.5,168.0,168.5,168.0,169.0,169.5,169.5,170.0
3430.0,168.46,1.0,8,168.5,168.0,168.33,168.0,168.5,168.33,169.0,169.0
3435.0,167.6,1.0,8,167.5,168.0,167.0,167.0,167.8,168.0,168.0,167.5
3440.0,167.45,1.0,8,167.67,167.25,167.0,167.0,167.0,167.67,168.0,168.0
3445.0,167.12,0.5,8,167.5,167.0,167.0,167.0,167.0,167.0,167.0,167.5
3450.0,166.95,1.08,8,167.0,167.0,167.0,166.25,167.0,167.33,167.0,167.0
3455.0,166.85,0.5,8,166.83,167.0,166.5,166.5,167.0,167.0,167.0,167.0
3460.0,166.72,0.75,8,167.0,166.5,166.67,166.33,166.25,167.0,167.0,167.0
3465.0,166.76,1.0,8,167.0,166.6,167.0,166.0,166.5,167.0,167.0,167.0
3470.0,166.76,1.0,8,166.75,167.0,166.0,166.5,166.83,167.0,167.0,167.0
3475.0,166.61,1.0,8,167.0,166.5,166.0,166.0,166.4,167.0,167.0,167.0
3480.0,166.82,0.67,8,167.0,167.0,166.5,166.33,167.0,167.0,167.0,166.75
3485.0,166.81,1.0,8,167.0,167.0,166.0,167.0,167.0,167.0,167.0,166.5
3490.0,166.82,0.5,8,166.75,166.67,166.67,166.5,167.0,167.0,167.0,167.0
3495.0,166.94,0.5,8,167.0,167.0,167.0,167.0,167.0,166.5,167.0,167.0
3500.0,166.96,0.33,8,167.0,167.0,167.0,167.0,167.0,166.67,167.0,167.0
3505.0,167.0,0.0,8,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0
3510.0,167.0,0.0,8,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0
3515.0,166.97,0.25,8,167.0,167.0,167.0,166.75,167.0,167.0,167.0,167.0
3520.0,167.11,0.33,8,167.25,167.0,167.0,167.0,167.0,167.0,167.33,167.33
3525.0,167.19,1.0,8,167.0,167.0,167.0,167.0,167.0,167.0,167.5,168.0
3530.0,167.26,0.83,8,167.67,167.0,167.25,167.0,167.0,167.33,167.0,167.83
3535.0,167.39,1.0,8,167.67,167.33,167.0,167.33,167.0,167.75,167.0,168.0
3540.0,167.5,1.0,8,168.0,167.5,167.5,167.0,167.0,167.0,168.0,168.0
3545.0,167.76,0.67,8,168.0,167.33,167.5,167.83,167.67,168.0,167.75,168.0
3550.0,167.66,1.0,8,168.0,167.0,167.0,167.8,167.5,168.0,168.0,168.0
3555.0,167.86,0.5,8,168.0,168.0,167.67,167.5,167.75,168.0,168.0,168.0
3560.0,167.94,0.5,8,168.0,168.0,168.0,167.5,168.0,168.0,168.0,168.0
3565.0,167.97,0.75,8,168.0,168.0,167.5,168.0,168.0,168.0,168.0,168.25
3570.0,168.0,0.0,8,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0
3575.0,167.99,0.58,8,168.0,168.0,167.8,167.75,168.0,168.0,168.33,168.0
3580.0,168.06,0.25,8,168.0,168.0,168.0,168.0,168.0,168.0,168.25,168.25
3585.0,168.1,0.7,8,168.0,168.0,168.0,167.8,168.0,168.0,168.5,168.5
3590.0,168.03,0.75,8,168.0,168.0,167.75,168.0,168.0,168.0,168.5,168.0
3595.0,168.25,0.75,8,168.33,168.0,168.0,168.0,168.25,168.0,168.75,168.67
3600.0,168.27,1.0,8,168.33,168.0,168.0,168.0,168.0,168.5,169.0,168.33
3605.0,168.21,0.67,8,168.0,168.0,168.0,168.17,168.0,168.5,168.33,168.67
3610.0,168.53,1.0,8,168.75,168.5,168.0,168.17,168.33,169.0,169.0,168.5
3615.0,168.69,0.8,8,169.0,168.5,168.5,168.2,168.33,169.0,169.0,169.0
3620.0,168.72,1.0,8,169.0,168.75,168.5,168.0,169.0,168.67,169.0,168.86
3625.0,168.74,0.5,8,168.75,168.67,168.67,168.67,168.67,169.0,169.0,168.5
3630.0,168.78,0.5,8,168.83,168.67,168.75,168.5,168.5,169.0,169.0,169.0
3635.0,168.93,0.33,8,169.0,168.75,168.67,169.0,169.0,169.0,169.0,169.0
3640.0,169.06,0.5,8,169.5,169.0,169.0,169.0,169.0,169.0,169.0,169.0
3645.0,168.93,0.33,8,169.0,169.0,168.75,168.67,169.0,169.0,169.0,169.0
3650.0,168.96,0.33,8,169.0,169.0,168.67,169.0,169.0,169.0,169.0,169.0
3655.0,169.0,0.0,8,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0
3660.0,168.96,0.33,8,169.0,169.0,168.67,169.0,169.0,169.0,169.0,169.0
3665.0,169.12,0.5,8,169.0,169.0,169.0,169.0,169.0,169.0,169.5,169.5
3670.0,169.23,1.0,8,169.25,169.0,169.0,169.0,169.0,169.25,169.33,170.0
3675.0,169.17,0.5,8,169.5,169.0,169.0,169.0,169.0,169.38,169.5,169.0
3680.0,169.36,0.67,8,169.5,169.25,169.33,169.0,169.0,169.67,169.67,169.5
3685.0,169.41,0.8,8,169.8,169.5,169.0,169.5,169.5,169.0,169.5,169.5
3690.0,169.55,1.0,8,169.0,169.25,169.33,169.33,169.5,170.0,170.0,170.0
3695.0,169.68,1.0,8,170.0,169.4,169.0,170.0,169.5,169.5,170.0,170.0
3700.0,169.85,0.33,8,169.75,169.75,169.67,169.67,170.0,170.0,170.0,170.0
3705.0,169.84,0.5,8,170.0,170.0,169.5,169.75,169.5,170.0,170.0,170.0
3710.0,169.88,0.5,8,170.0,170.0,169.5,169.5,170.0,170.0,170.0,170.0
3715.0,169.94,0.67,8,170.0,169.67,169.67,169.86,170.0,170.0,170.0,170.33
3720.0,169.97,0.25,8,170.0,169.75,170.0,170.0,170.0,170.0,170.0,170.0
3725.0,170.06,0.5,8,170.0,170.0,170.0,170.0,170.0,170.0,170.5,170.0
3730.0,170.21,1.0,8,170.67,170.0,170.0,169.67,170.0,170.5,170.33,170.5
3735.0,170.1,0.5,8,170.0,170.0,170.0,170.0,170.0,170.29,170.0,170.5
3740.0,170.33,1.0,8,170.0,170.0,170.0,170.33,170.0,170.33,171.0,171.0
3745.0,170.35,1.0,8,170.12,170.0,170.0,170.0,170.33,170.67,170.67,171.0
3750.0,170.47,1.0,8,170.75,170.5,170.0,170.0,170.33,170.67,170.5,171.0
3755.0,170.75,0.5,8,171.0,170.5,170.5,170.5,170.5,171.0,171.0,171.0
3760.0,170.62,1.0,8,170.62,170.5,170.33,170.5,170.0,171.0,171.0,171.0
3765.0,170.64,1.0,8,170.67,170.67,170.0,170.25,171.0,170.75,170.75,171.0
3770.0,170.68,0.67,8,170.57,170.33,170.5,170.5,170.5,171.0,171.0,171.0
3775.0,170.84,0.67,8,170.75,170.67,170.33,171.0,171.0,171.0,171.0,171.0
3780.0,170.94,0.5,8,171.0,171.0,170.5,171.0,171.0,171.0,171.0,171.0
3785.0,171.0,0.0,8,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0
3790.0,171.03,0.25,8,171.0,171.0,171.0,171.0,171.0,171.0,171.25,171.0
3795.0,171.12,1.0,8,171.0,171.0,171.0,170.5,171.0,171.5,171.5,171.5
3800.0,171.25,1.5,8,171.25,171.0,171.0,171.0,170.5,171.5,171.75,172.0
3805.0,171.39,1.0,8,171.5,171.0,171.0,171.0,171.5,171.6,171.5,172.0
3810.0,171.4,1.0,8,171.5,171.33,171.0,171.0,171.0,172.0,172.0,171.33
3815.0,171.44,1.0,8,172.0,171.0,171.0,171.5,171.0,171.5,171.5,172.0
3820.0,171.41,1.0,8,172.0,171.33,171.0,171.0,171.25,171.33,171.5,171.83
3825.0,171.46,1.0,8,171.67,171.0,171.0,171.0,171.0,172.0,172.0,172.0
3830.0,171.56,1.0,8,172.0,171.33,171.0,171.0,171.5,171.67,172.0,172.0
3835.0,171.66,1.0,8,171.75,171.0,171.25,171.25,172.0,172.0,172.0,172.0
3840.0,171.81,0.5,8,172.0,172.0,171.5,171.5,171.5,172.0,172.0,172.0
3845.0,171.65,0.75,8,172.0,171.33,171.25,171.25,171.67,172.0,171.67,172.0
3850.0,171.65,0.75,8,171.62,171.33,171.33,171.25,171.67,172.0,172.0,172.0
3855.0,171.72,0.67,8,171.6,171.33,171.33,171.5,172.0,172.0,172.0,172.0
3860.0,171.65,1.0,8,171.67,171.33,171.67,171.0,171.5,172.0,172.0,172.0
3865.0,171.76,0.75,8,172.0,171.67,171.25,171.67,171.5,172.0,172.0,172.0
3870.0,171.81,0.5,8,172.0,171.5,171.5,172.0,171.5,172.0,172.0,172.0
3875.0,171.7,0.67,8,171.57,171.67,171.5,171.5,171.33,172.0,172.0,172.0
3880.0,171.78,0.5,8,171.5,171.62,171.67,171.67,171.75,172.0,172.0,172.0
3885.0,171.72,0.71,8,172.0,171.29,171.5,171.5,171.5,172.0,172.0,172.0
3890.0,171.92,0.38,8,172.0,172.0,171.62,171.75,172.0,172.0,172.0,172.0
3895.0,171.97,0.58,8,172.0,172.0,171.88,171.67,172.0,172.0,172.25,172.0
3900.0,172.04,0.67,8,172.0,172.0,171.83,172.0,172.0,172.0,172.0,172.5
3905.0,172.0,0.0,8,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0
3910.0,172.01,1.67,8,172.0,172.0,171.75,171.33,172.0,172.0,172.0,173.0
3915.0,172.0,0.0,8,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0
3920.0,172.03,0.25,8,172.0,172.0,172.0,172.0,172.0,172.0,172.25,172.0
3925.0,171.95,0.62,8,172.0,172.0,171.5,172.0,172.12,172.0,172.0,172.0
3930.0,171.84,0.67,8,172.0,171.75,171.33,171.67,172.0,172.0,172.0,172.0
3935.0,172.09,1.0,8,172.5,172.0,172.0,171.5,172.0,172.0,172.5,172.2
3940.0,172.05,0.58,8,172.33,172.0,172.0,171.75,172.0,172.0,172.0,172.33
3945.0,171.9,0.5,8,172.0,171.5,172.0,172.0,171.67,172.0,172.0,172.0
3950.0,171.92,1.0,8,172.0,171.5,171.71,171.67,172.0,172.0,172.0,172.5
3955.0,171.93,0.33,8,172.0,171.75,171.67,172.0,172.0,172.0,172.0,172.0
3960.0,171.93,0.83,8,172.0,172.0,171.67,171.5,171.67,172.25,172.33,172.0
3965.0,171.94,0.5,8,172.0,172.0,172.0,171.5,172.0,172.0,172.0,172.0
3970.0,172.0,0.0,8,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0
3975.0,172.1,0.9,8,172.5,171.6,171.67,172.0,172.0,172.5,172.0,172.5
3980.0,172.06,0.67,8,172.0,172.0,171.67,172.0,172.0,172.22,172.33,172.25
3985.0,172.03,0.25,8,172.0,172.0,172.0,172.0,172.0,172.0,172.25,172.0
3990.0,172.01,0.83,8,172.0,172.0,172.0,171.5,172.0,172.0,172.29,172.33
3995.0,172.06,0.53,8,172.0,172.0,171.8,172.0,172.0,172.0,172.33,172.33
4000.0,172.04,0.33,8,172.0,172.0,172.0,172.0,172.0,172.33,172.0,172.0
4005.0,172.09,0.92,8,172.0,172.0,172.0,171.75,172.0,172.0,172.67,172.33
4010.0,172.0,0.5,8,172.0,172.0,171.75,172.0,172.0,172.0,172.0,172.25
4015.0,172.04,0.67,8,172.0,172.0,171.83,172.0,172.0,172.0,172.5,172.0
4020.0,172.04,0.75,8,172.0,171.75,171.75,172.0,172.0,172.0,172.33,172.5
4025.0,172.03,0.67,8,172.25,172.0,171.67,171.75,172.0,172.0,172.25,172.33
4030.0,171.97,0.93,8,172.0,172.0,171.5,172.0,171.5,172.0,172.43,172.33
4035.0,171.99,0.67,8,172.0,172.0,171.89,171.67,172.0,172.0,172.33,172.0
4040.0,171.98,0.12,8,172.0,172.0,172.0,171.88,172.0,172.0,172.0,172.0
4045.0,172.12,0.67,8,172.33,172.0,172.0,171.83,172.0,172.0,172.33,172.5
4050.0,172.04,1.0,8,172.0,172.0,171.5,172.0,172.0,172.0,172.33,172.5
4055.0,171.94,0.33,8,172.0,171.83,171.67,172.0,172.0,172.0,172.0,172.0
4060.0,172.04,0.58,8,172.0,172.0,171.75,172.0,172.0,172.0,172.25,172.33
4065.0,171.98,1.0,8,172.0,171.5,171.86,172.0,172.0,172.0,172.0,172.5
4070.0,172.12,0.5,8,172.5,172.0,172.0,172.0,172.0,172.25,172.0,172.25
4075.0,171.98,1.0,8,172.0,172.0,171.5,171.83,172.0,172.0,172.0,172.5
4080.0,172.0,0.47,8,172.0,172.0,171.75,172.0,172.0,172.0,172.0,172.22
4085.0,172.02,0.83,8,172.0,172.0,171.67,172.0,172.0,172.0,172.5,172.0
4090.0,171.94,0.5,8,172.0,172.0,172.0,171.5,172.0,172.0,172.0,172.0
4095.0,172.0,0.0,8,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0
4100.0,172.09,0.83,8,172.0,172.0,171.67,172.0,172.0,172.25,172.33,172.5
4105.0,172.08,2.0,8,172.0,172.0,172.0,171.0,172.0,172.0,172.67,173.0
4110.0,172.0,0.67,8,172.0,172.0,171.67,172.0,172.0,172.0,172.0,172.33
4115.0,172.06,0.25,8,172.0,172.0,172.0,172.0,172.0,172.25,172.0,172.25
4120.0,172.17,0.64,8,172.0,172.0,171.86,172.0,172.0,172.5,172.5,172.5
4125.0,171.98,0.5,8,172.0,172.0,171.67,172.0,172.0,172.0,172.0,172.17
4130.0,172.04,0.83,8,172.0,172.0,172.0,172.0,171.67,172.0,172.5,172.17
4135.0,172.0,1.0,8,172.0,172.0,171.5,172.0,172.0,172.0,172.5,172.0
4140.0,172.06,0.25,8,172.0,172.0,172.0,172.0,172.25,172.0,172.0,172.25
4145.0,172.1,0.5,8,172.0,172.0,172.0,172.0,172.0,172.33,172.0,172.5
4150.0,172.17,0.67,8,172.0,172.0,172.0,172.0,172.33,172.33,172.67,172.0
4155.0,172.31,1.0,8,172.0,172.0,172.0,172.0,172.0,172.5,173.0,173.0
4160.0,172.12,1.0,8,172.0,172.0,172.0,172.0,172.0,172.0,172.0,173.0
4165.0,172.12,0.5,8,172.0,172.0,172.0,172.0,172.0,172.17,172.5,172.33
4170.0,172.08,0.33,8,172.33,172.0,172.0,172.0,172.0,172.0,172.0,172.33
4175.0,172.25,1.0,8,172.33,172.0,172.0,172.0,172.0,172.0,173.0,172.67
4180.0,172.09,0.5,8,172.0,172.0,172.0,172.0,172.22,172.0,172.5,172.0
4185.0,172.2,0.67,8,172.25,172.0,172.0,172.0,172.0,172.17,172.67,172.5
4190.0,172.13,1.17,8,172.0,172.0,172.0,171.5,172.0,172.4,172.67,172.5
4195.0,172.19,0.67,8,172.5,172.0,172.0,172.0,172.0,172.0,172.33,172.67
4200.0,172.25,1.0,8,172.0,172.0,172.0,172.0,172.0,172.5,172.5,173.0
4205.0,172.16,0.33,8,172.33,172.0,172.0,172.0,172.0,172.25,172.33,172.33
4210.0,172.09,1.5,8,172.0,172.0,171.67,171.5,172.0,172.33,172.25,173.0
4215.0,172.12,0.5,8,172.0,172.0,172.0,172.0,172.0,172.0,172.5,172.5
4220.0,172.15,1.33,8,172.0,172.0,171.67,172.0,172.0,172.0,173.0,172.5
4225.0,172.28,1.0,8,172.2,172.0,172.0,172.0,172.0,172.0,173.0,173.0
4230.0,172.22,0.5,8,172.33,172.0,172.0,172.0,172.12,172.5,172.5,172.33
4235.0,172.2,0.67,8,172.25,172.0,172.0,172.0,172.17,172.25,172.25,172.67
4240.0,172.27,1.0,8,172.0,172.0,172.0,172.0,172.17,172.5,172.5,173.0
4245.0,172.17,0.5,8,172.0,172.0,172.0,172.0,172.0,172.33,172.5,172.5
4250.0,172.13,0.71,8,172.33,172.0,172.0,172.0,172.0,172.0,172.0,172.71
4255.0,172.1,0.33,8,172.14,172.0,172.0,172.0,172.0,172.0,172.33,172.33
4260.0,172.17,1.5,8,172.0,172.0,171.5,172.0,172.0,172.5,172.33,173.0
4265.0,172.12,0.5,8,172.0,172.0,172.0,172.0,172.0,172.5,172.5,172.0
4270.0,172.12,0.67,8,172.0,172.0,172.0,172.0,172.0,172.0,172.67,172.33
4275.0,172.12,0.5,8,172.0,172.0,172.0,172.0,172.0,172.0,172.5,172.5
4280.0,172.16,0.5,8,172.33,172.0,172.0,172.0,172.0,172.0,172.5,172.43
4285.0,172.09,0.83,8,172.0,172.0,171.67,172.0,172.0,172.2,172.33,172.5
4290.0,172.14,0.83,8,172.0,172.0,172.0,172.0,172.0,172.0,172.83,172.25
4295.0,172.12,0.67,8,172.0,172.0,172.0,172.0,172.0,172.0,172.67,172.33
4300.0,172.07,0.48,8,172.0,172.0,172.0,171.86,172.0,172.0,172.33,172.33
4305.0,172.15,0.33,8,172.33,172.0,172.0,172.0,172.0,172.33,172.25,172.25
4310.0,172.17,0.5,8,172.5,172.0,172.0,172.0,172.0,172.0,172.33,172.5
4315.0,172.04,0.33,8,172.0,172.0,172.0,172.0,172.0,172.0,172.33,172.0
4320.0,172.0,1.0,8,172.0,172.0,172.0,171.5,172.0,172.0,172.0,172.5
4325.0,172.15,1.0,8,172.0,172.0,171.67,172.0,172.4,172.0,172.5,172.67
4330.0,172.14,0.5,8,172.25,172.0,172.0,172.0,172.0,172.0,172.33,172.5
4335.0,172.2,0.67,8,172.25,172.0,172.0,172.0,172.0,172.2,172.67,172.5
4340.0,172.27,0.67,8,172.0,172.0,172.0,172.0,172.33,172.5,172.67,172.67
4345.0,172.18,0.67,8,172.25,172.0,172.0,172.0,172.0,172.25,172.25,172.67
4350.0,172.32,1.0,8,172.5,172.0,172.0,172.0,172.25,172.33,173.0,172.5
4355.0,172.16,0.67,8,172.0,172.0,172.0,172.0,172.0,172.33,172.25,172.67
4360.0,172.17,0.67,8,172.0,172.0,172.0,172.0,172.0,172.33,172.33,172.67
4365.0,172.18,0.75,8,172.33,172.0,172.0,172.0,172.0,172.0,172.33,172.75
4370.0,172.12,0.5,8,172.0,172.0,172.0,172.0,172.0,172.0,172.5,172.5
4375.0,172.27,0.86,8,172.33,172.0,172.0,172.0,172.33,172.0,172.67,172.86
4380.0,172.12,0.5,8,172.0,172.0,172.0,172.0,172.0,172.0,172.5,172.5
4385.0,172.19,1.0,8,172.0,172.0,172.0,172.0,172.0,172.0,172.5,173.0
4390.0,172.2,0.75,8,172.33,172.0,172.0,172.0,172.0,172.0,172.75,172.5
4395.0,172.2,0.67,8,172.25,172.0,172.0,172.0,172.0,172.0,172.67,172.67
4400.0,172.38,1.0,8,172.33,172.0,172.0,172.0,172.5,172.5,173.0,172.67
4405.0,172.26,0.67,8,172.33,172.0,172.0,172.0,172.17,172.25,172.67,172.67
4410.0,172.32,0.67,8,172.33,172.33,172.0,172.2,172.0,172.67,172.5,172.5
4415.0,172.33,1.0,8,172.5,172.0,172.0,172.0,172.0,172.67,172.5,173.0
4420.0,172.24,1.0,8,172.11,172.33,172.0,172.0,172.0,172.0,173.0,172.5
4425.0,172.27,1.0,8,172.0,172.0,172.0,172.33,172.0,172.33,172.5,173.0
4430.0,172.39,1.0,8,172.6,172.0,172.0,172.0,172.0,172.5,173.0,173.0
4435.0,172.26,0.67,8,172.5,172.0,172.0,172.0,172.0,172.33,172.67,172.6
4440.0,172.15,0.67,8,172.0,172.0,172.0,172.0,172.0,172.5,172.67,172.0
4445.0,172.31,1.0,8,172.0,172.0,172.0,172.0,172.0,172.5,173.0,173.0
4450.0,172.14,0.33,8,172.33,172.0,172.0,172.0,172.11,172.0,172.33,172.33
