delay_us,mean,spread,ntags,p0,p1,p2,p3,p4,p5,p6,p7
1485.0,159.36,1.0,8,159.5,159.0,159.0,159.0,159.0,159.67,160.0,159.75
1490.0,159.48,1.0,8,160.0,159.25,159.25,159.0,159.0,160.0,159.83,159.5
1495.0,159.44,1.0,8,159.5,159.5,159.0,159.0,159.5,159.0,160.0,160.0
1500.0,159.28,0.5,8,159.5,159.33,159.0,159.0,159.5,159.0,159.5,159.4
1505.0,159.53,1.0,8,159.75,159.25,159.25,159.67,159.0,159.67,159.67,160.0
1510.0,159.51,1.0,8,160.0,159.0,159.0,159.5,160.0,159.5,159.6,159.5
1515.0,159.34,0.89,8,159.67,159.0,159.0,159.0,159.0,159.67,159.5,159.89
1520.0,159.38,0.67,8,159.57,159.0,159.0,159.33,159.5,159.5,159.5,159.67
1525.0,159.35,0.5,8,159.5,159.5,159.33,159.0,159.5,159.5,159.5,159.0
1530.0,159.46,1.0,8,160.0,159.25,159.5,159.0,159.0,159.67,160.0,159.25
1535.0,159.44,1.0,8,160.0,159.0,159.0,159.0,159.5,159.5,160.0,159.5
1540.0,159.66,1.0,8,160.0,159.75,159.5,159.0,159.5,159.5,160.0,160.0
1545.0,159.6,0.67,8,160.0,159.5,159.5,159.5,159.33,159.67,159.33,160.0
1550.0,159.53,1.0,8,159.6,159.67,159.25,159.5,159.0,159.75,160.0,159.5
1555.0,159.52,1.0,8,159.0,159.43,159.67,159.33,159.5,159.5,159.75,160.0
1560.0,159.52,1.0,8,160.0,159.17,159.5,159.5,159.0,160.0,159.5,159.5
1565.0,159.53,1.0,8,159.33,159.5,159.17,159.0,159.5,159.75,160.0,160.0
1570.0,159.62,1.0,8,160.0,160.0,159.5,159.0,159.5,159.5,160.0,159.5
1575.0,159.38,1.0,8,159.5,159.0,159.0,159.0,160.0,159.0,160.0,159.5
1580.0,159.51,1.0,8,159.75,159.0,159.25,159.75,159.0,159.67,159.67,160.0
1585.0,159.44,1.0,8,159.5,159.5,159.0,159.5,159.0,159.33,159.67,160.0
1590.0,159.48,1.0,8,160.0,159.0,159.33,159.0,159.75,159.4,160.0,159.33
1595.0,159.54,1.0,8,159.5,159.8,159.5,159.5,159.0,159.5,160.0,159.5
1600.0,159.36,0.75,8,159.33,159.5,159.14,159.0,159.25,159.25,159.75,159.67
1605.0,159.6,1.0,8,160.0,159.5,159.0,159.25,160.0,159.67,159.67,159.75
1610.0,159.53,1.0,8,159.5,159.0,159.0,159.2,159.5,160.0,160.0,160.0
1615.0,159.61,0.75,8,159.62,159.25,159.5,159.5,159.5,160.0,160.0,159.5
1620.0,159.55,1.0,8,160.0,159.2,159.0,159.0,159.75,160.0,159.75,159.67
1625.0,159.42,1.0,8,159.5,159.33,159.0,159.0,159.5,160.0,159.0,160.0
1630.0,159.58,0.75,8,159.5,159.25,159.33,159.5,159.67,159.67,159.75,160.0
1635.0,159.4,0.75,8,159.75,159.25,159.25,159.0,159.62,159.0,159.67,159.67
1640.0,159.53,1.0,8,160.0,159.0,160.0,159.0,159.25,159.0,160.0,160.0
1645.0,159.71,0.75,8,159.67,159.67,159.25,159.75,159.5,160.0,159.83,160.0
1650.0,159.67,1.0,8,160.0,159.67,159.0,159.5,160.0,159.5,160.0,159.67
1655.0,159.59,1.0,8,159.5,159.0,159.33,159.5,160.0,159.67,159.75,160.0
1660.0,159.51,1.0,8,159.5,159.5,159.0,159.0,159.6,159.5,160.0,160.0
1665.0,159.6,1.0,8,159.75,159.5,159.25,159.33,159.0,160.0,160.0,160.0
1670.0,159.5,1.0,8,159.5,159.5,159.0,159.5,159.5,159.5,159.5,160.0
1675.0,159.52,1.0,8,159.5,159.5,159.0,159.5,159.25,159.75,159.67,160.0
1680.0,159.48,1.0,8,159.33,159.5,159.0,159.5,159.5,159.0,160.0,160.0
1685.0,159.4,1.0,8,159.0,159.0,159.0,159.5,159.25,159.75,160.0,159.67
1690.0,159.42,0.75,8,159.5,159.38,159.0,159.33,159.67,159.0,159.75,159.75
1695.0,159.69,1.0,8,159.5,160.0,159.0,159.0,160.0,160.0,160.0,160.0
1700.0,159.5,1.0,8,159.33,159.5,159.0,159.5,159.67,159.0,160.0,160.0
1705.0,159.5,1.0,8,159.5,159.5,159.5,159.0,159.0,159.5,160.0,160.0
1710.0,159.54,1.0,8,159.5,159.0,159.5,159.33,159.5,160.0,160.0,159.5
1715.0,159.67,1.0,8,160.0,159.75,159.33,159.0,159.6,159.67,160.0,160.0
1720.0,159.7,0.5,8,160.0,159.5,159.5,160.0,159.6,159.5,159.5,160.0
1725.0,159.73,1.0,8,159.75,160.0,159.75,159.33,160.0,160.0,159.0,160.0
1730.0,159.62,1.0,8,159.5,159.0,159.5,159.5,159.5,160.0,160.0,160.0
1735.0,159.6,1.0,8,159.67,159.67,159.0,159.25,159.25,160.0,160.0,160.0
1740.0,159.56,1.0,8,159.5,159.5,159.0,159.0,159.5,160.0,160.0,160.0
1745.0,159.56,0.75,8,160.0,159.33,159.5,159.25,159.5,159.25,159.67,160.0
1750.0,159.51,1.0,8,159.33,159.5,159.0,159.0,159.5,159.75,160.0,160.0
1755.0,159.71,0.67,8,159.5,159.5,160.0,159.33,159.67,160.0,159.67,160.0
1760.0,159.57,1.0,8,160.0,160.0,159.5,159.25,159.33,159.0,160.0,159.5
1765.0,159.42,1.0,8,159.6,159.33,159.0,159.0,159.25,159.5,159.67,160.0
1770.0,159.26,0.6,8,159.6,159.0,159.0,159.0,159.0,159.5,159.5,159.5
1775.0,159.46,1.0,8,160.0,159.0,159.2,159.0,159.5,159.25,159.75,160.0
1780.0,159.74,1.0,8,160.0,160.0,159.0,159.4,159.5,160.0,160.0,160.0
1785.0,159.65,1.0,8,159.67,159.0,159.5,159.5,159.75,159.75,160.0,160.0
1790.0,159.49,1.0,8,159.5,159.5,159.0,159.0,159.4,160.0,159.5,160.0
1795.0,159.76,0.75,8,160.0,159.75,159.25,160.0,159.67,160.0,159.67,159.71
1800.0,159.44,1.0,8,159.25,159.0,159.0,159.0,159.5,160.0,159.75,160.0
1805.0,159.73,0.67,8,160.0,159.33,159.5,159.5,160.0,159.5,160.0,160.0
1810.0,159.69,0.67,8,160.0,160.0,159.5,159.4,159.33,159.75,159.5,160.0
1815.0,159.64,1.0,8,159.0,159.5,159.0,159.6,160.0,160.0,160.0,160.0
1820.0,159.83,0.75,8,160.0,160.0,159.75,159.25,159.67,160.0,160.0,160.0
1825.0,159.6,1.0,8,159.5,159.5,159.0,159.0,160.0,160.0,159.8,160.0
1830.0,159.66,0.67,8,159.5,159.6,159.33,159.33,159.5,160.0,160.0,160.0
1835.0,159.62,1.0,8,160.0,159.5,159.5,159.0,159.5,160.0,160.0,159.5
1840.0,159.64,0.75,8,160.0,159.5,159.29,159.33,159.25,159.75,160.0,160.0
1845.0,159.62,1.0,8,159.5,160.0,159.0,159.5,159.0,160.0,160.0,160.0
1850.0,159.53,1.0,8,159.5,159.25,159.0,159.0,159.5,160.0,160.0,160.0
1855.0,159.55,1.0,8,160.0,159.0,159.5,159.2,160.0,159.67,159.5,159.5
1860.0,159.64,1.0,8,160.0,159.5,159.5,159.0,159.25,160.0,160.0,159.86
1865.0,159.55,1.0,8,159.6,159.67,159.5,159.25,159.0,159.75,159.67,160.0
1870.0,159.85,0.5,8,159.83,160.0,159.5,159.5,160.0,160.0,160.0,160.0
1875.0,159.71,0.67,8,160.0,159.43,159.33,159.5,159.75,160.0,160.0,159.67
1880.0,159.57,0.75,8,159.25,159.5,159.33,159.33,159.5,159.67,160.0,160.0
1885.0,159.78,0.8,8,159.5,160.0,159.2,160.0,160.0,159.5,160.0,160.0
1890.0,159.74,0.5,8,160.0,159.5,159.5,159.75,159.67,159.5,160.0,160.0
1895.0,159.69,1.0,8,160.0,159.5,159.0,159.0,160.0,160.0,160.0,160.0
1900.0,159.72,0.75,8,160.0,159.25,159.5,159.5,159.5,160.0,160.0,160.0
1905.0,159.62,1.0,8,160.0,159.5,159.5,159.5,159.0,159.5,160.0,160.0
1910.0,159.83,0.6,8,160.0,160.0,159.4,160.0,159.75,159.75,160.0,159.75
1915.0,159.88,0.5,8,160.0,160.0,159.5,160.0,159.5,160.0,160.0,160.0
1920.0,159.73,0.8,8,160.0,159.5,159.5,159.2,159.67,160.0,160.0,160.0
1925.0,159.6,1.0,8,159.5,159.5,159.33,159.0,159.5,160.0,160.0,160.0
1930.0,159.64,1.0,8,159.75,159.5,159.67,159.57,159.0,159.67,160.0,160.0
1935.0,159.75,0.5,8,159.5,159.5,160.0,159.5,159.5,160.0,160.0,160.0
1940.0,159.71,0.75,8,160.0,159.75,159.25,159.5,159.67,160.0,160.0,159.5
1945.0,159.75,0.5,8,159.67,159.5,159.5,160.0,159.5,160.0,159.8,160.0
1950.0,159.65,0.75,8,159.33,159.5,159.6,159.25,159.75,159.75,160.0,160.0
1955.0,159.81,0.75,8,159.75,159.5,160.0,159.25,160.0,160.0,160.0,160.0
1960.0,159.85,0.5,8,160.0,160.0,159.5,159.67,159.67,160.0,160.0,160.0
1965.0,159.84,0.5,8,160.0,160.0,159.75,159.5,159.5,160.0,160.0,160.0
1970.0,159.72,1.0,8,159.75,159.0,159.5,160.0,160.0,160.0,159.5,160.0
1975.0,159.85,0.4,8,160.0,159.6,159.67,159.75,160.0,160.0,159.75,160.0
1980.0,159.75,0.67,8,160.0,159.33,159.67,159.5,159.5,160.0,160.0,160.0
1985.0,159.75,0.67,8,160.0,159.67,159.33,159.5,159.75,160.0,160.0,159.75
1990.0,159.73,0.67,8,160.0,159.5,159.33,159.5,160.0,160.0,159.5,160.0
1995.0,159.62,1.0,8,160.0,159.5,159.5,159.0,159.5,160.0,159.5,160.0
2000.0,159.79,0.67,8,160.0,159.5,159.33,160.0,159.5,160.0,160.0,160.0
2005.0,159.62,1.0,8,159.5,159.5,159.0,159.0,160.0,160.0,160.0,160.0
2010.0,159.78,0.75,8,160.0,159.5,160.0,159.25,159.5,160.0,160.0,160.0
2015.0,159.94,0.5,8,160.0,160.0,160.0,159.5,160.0,160.0,160.0,160.0
2020.0,159.76,0.67,8,160.0,159.33,159.5,159.75,159.5,160.0,160.0,160.0
2025.0,159.75,1.0,8,160.0,160.0,159.5,159.0,159.5,160.0,160.0,160.0
2030.0,159.72,0.67,8,159.83,159.33,159.5,159.33,159.75,160.0,160.0,160.0
2035.0,159.73,0.5,8,159.67,159.5,159.67,159.5,159.5,160.0,160.0,160.0
2040.0,159.72,0.67,8,159.75,159.75,159.33,159.5,160.0,160.0,159.67,159.75
2045.0,159.72,1.0,8,160.0,159.0,159.5,159.5,159.75,160.0,160.0,160.0
2050.0,159.56,1.0,8,159.5,160.0,159.5,159.5,159.0,160.0,159.5,159.5
2055.0,159.7,1.0,8,159.75,160.0,159.0,159.33,160.0,159.5,160.0,160.0
2060.0,159.71,0.67,8,160.0,160.0,159.33,159.5,159.5,159.75,160.0,159.6
2065.0,159.69,1.0,8,160.0,160.0,159.0,159.5,159.5,159.5,160.0,160.0
2070.0,159.81,0.5,8,159.67,160.0,159.5,159.57,159.75,160.0,160.0,160.0
2075.0,159.68,0.5,8,159.5,159.5,159.5,159.75,159.67,159.5,160.0,160.0
2080.0,159.61,1.0,8,159.67,159.75,159.25,159.25,159.0,160.0,160.0,160.0
2085.0,159.72,1.0,8,160.0,159.0,159.5,159.5,160.0,160.0,159.75,160.0
2090.0,159.78,0.75,8,160.0,159.83,159.67,159.25,159.75,160.0,160.0,159.75
2095.0,159.72,0.8,8,159.75,159.5,159.2,159.33,160.0,160.0,160.0,160.0
2100.0,159.77,0.5,8,160.0,160.0,159.5,159.5,159.67,159.5,160.0,160.0
2105.0,159.75,0.5,8,159.75,159.5,159.5,159.67,160.0,160.0,159.6,160.0
2110.0,159.7,1.0,8,160.0,160.0,159.0,159.0,159.75,160.0,160.0,159.83
2115.0,159.79,0.5,8,160.0,160.0,160.0,159.5,159.5,159.5,160.0,159.8
2120.0,159.78,0.67,8,160.0,159.33,160.0,159.38,159.5,160.0,160.0,160.0
2125.0,159.83,0.5,8,160.0,159.5,159.67,159.5,160.0,160.0,160.0,160.0
2130.0,159.77,0.5,8,160.0,159.5,159.5,159.5,159.67,160.0,160.0,160.0
2135.0,159.81,0.5,8,160.0,159.75,159.75,159.5,159.5,160.0,160.0,160.0
2140.0,159.88,0.5,8,160.0,160.0,159.5,159.5,160.0,160.0,160.0,160.0
2145.0,159.83,0.5,8,159.5,160.0,159.67,159.75,159.75,160.0,160.0,160.0
2150.0,159.71,1.0,8,159.67,159.0,159.5,160.0,159.5,160.0,160.0,160.0
2155.0,159.75,1.0,8,160.0,159.83,159.67,159.0,159.5,160.0,160.0,160.0
2160.0,159.97,0.2,8,160.0,159.8,160.0,160.0,160.0,160.0,160.0,160.0
2165.0,163.4,4.67,8,164.5,163.0,162.33,163.67,161.0,165.67,161.75,165.25
2170.0,181.0,11.0,8,180.5,175.0,175.0,182.0,185.5,184.0,180.0,186.0
2175.0,192.15,8.33,8,193.67,189.75,190.0,188.0,192.75,193.67,193.0,196.33
2180.0,194.06,8.5,8,194.5,191.5,192.0,190.5,194.5,197.0,193.5,199.0
2185.0,194.25,8.67,8,190.0,193.33,192.5,190.5,196.0,198.67,195.5,197.5
2190.0,194.56,7.0,8,191.5,192.5,192.5,192.0,196.0,198.5,196.5,197.0
2195.0,194.86,7.25,8,195.5,194.0,191.67,191.0,195.5,198.25,195.25,197.75
2200.0,194.94,8.0,8,196.0,193.5,193.0,190.5,195.0,198.5,195.5,197.5
2205.0,195.33,8.0,8,195.75,192.5,192.33,191.5,199.5,197.5,196.33,197.25
2210.0,195.51,8.6,8,195.5,192.5,192.5,191.0,199.6,199.0,196.0,198.0
2215.0,194.8,7.0,8,195.5,193.25,192.5,191.0,195.5,196.67,196.0,198.0
2220.0,194.97,6.5,8,196.0,192.5,193.0,191.5,195.5,197.6,195.67,198.0
2225.0,195.42,7.5,8,195.5,194.5,194.5,191.25,195.5,198.75,195.0,198.33
2230.0,195.04,6.5,8,195.5,194.33,193.0,191.5,195.0,198.0,196.0,197.0
2235.0,194.35,7.25,8,194.0,192.0,191.25,191.0,194.33,198.25,196.5,197.5
2240.0,194.62,7.0,8,195.5,193.0,192.0,191.0,194.0,198.0,196.0,197.5
2245.0,195.0,7.5,8,197.33,192.25,192.75,191.0,197.0,198.5,194.8,196.33
2250.0,194.85,7.17,8,193.33,193.0,193.33,191.5,195.5,198.5,195.0,198.67
2255.0,195.42,8.67,8,195.0,193.0,193.0,191.0,199.67,198.67,195.5,197.5
2260.0,195.3,8.4,8,195.0,193.0,192.5,191.0,199.4,197.5,196.0,198.0
2265.0,194.88,6.6,8,197.0,193.0,192.75,191.0,195.0,197.6,195.67,197.0
2270.0,194.76,7.33,8,195.5,192.0,192.5,191.0,195.0,198.0,195.75,198.33
2275.0,194.82,6.33,8,197.0,192.5,191.71,191.0,196.67,197.33,195.33,197.0
2280.0,194.29,7.25,8,193.33,192.5,191.0,191.0,195.25,198.25,195.5,197.5
2285.0,194.69,6.5,8,195.5,193.0,191.0,191.5,195.5,197.5,196.0,197.5
2290.0,194.92,7.83,8,195.25,193.33,192.5,190.83,195.5,198.67,196.25,197.0
2295.0,194.81,7.0,8,196.0,192.5,192.5,191.0,195.5,198.0,196.0,197.0
2300.0,195.29,8.7,8,195.0,192.75,192.5,190.5,199.2,198.0,196.33,198.0
2305.0,195.15,8.17,8,195.5,193.0,192.5,190.5,198.0,198.67,195.5,197.5
2310.0,195.16,9.0,8,196.0,192.5,192.5,191.0,195.25,198.0,196.0,200.0
2315.0,194.94,9.0,8,194.5,192.5,192.5,191.0,195.5,198.0,195.5,200.0
2320.0,194.74,7.0,8,193.43,193.0,194.0,191.0,195.0,198.0,195.5,198.0
2325.0,194.51,6.9,8,195.5,192.0,192.5,190.6,195.0,197.5,196.0,197.0
2330.0,195.1,8.67,8,195.0,192.5,192.0,190.5,199.17,198.0,196.67,197.0
2335.0,195.23,8.83,8,195.5,192.5,192.5,190.5,199.33,198.0,196.0,197.5
2340.0,194.49,5.5,8,196.67,192.75,192.5,191.25,194.5,196.75,195.5,196.0
2345.0,194.56,6.5,8,195.5,192.5,192.5,191.0,195.0,197.0,195.5,197.5
2350.0,194.76,7.33,8,195.5,193.0,192.75,191.0,195.0,198.0,194.5,198.33
2355.0,194.75,7.0,8,196.0,192.0,193.0,191.0,195.5,197.5,195.0,198.0
2360.0,194.21,7.5,8,194.33,193.0,191.33,190.5,194.0,198.0,195.75,196.75
2365.0,194.58,7.5,8,195.0,192.5,191.67,191.0,194.0,198.5,196.0,198.0
2370.0,195.53,7.67,8,196.5,193.5,193.25,191.33,197.0,199.0,195.67,198.0
2375.0,195.12,7.0,8,196.5,193.5,193.0,191.5,195.5,198.5,195.0,197.5
2380.0,195.72,8.67,8,194.33,194.0,193.25,192.0,195.75,199.25,196.5,200.67
2385.0,196.04,7.8,8,196.5,193.0,194.0,192.0,196.5,199.5,197.0,199.8
2390.0,195.53,7.75,8,195.33,194.0,192.17,192.0,195.0,199.75,197.5,198.5
2395.0,196.4,7.0,8,197.5,195.0,193.4,193.0,195.33,200.0,197.5,199.5
2400.0,197.53,7.25,8,198.5,195.5,195.5,193.75,199.0,200.0,197.0,201.0
2405.0,196.58,7.0,8,197.5,194.5,194.5,193.0,197.0,200.0,196.67,199.5
2410.0,199.57,7.75,8,199.5,197.67,198.25,196.25,199.75,201.67,199.5,204.0
2415.0,205.5,5.5,8,205.0,207.0,205.5,203.0,207.0,206.0,202.5,208.0
2420.0,205.22,5.0,8,202.83,206.5,207.33,203.25,206.75,206.75,202.33,206.0
2425.0,232.1,13.8,8,238.8,225.0,233.5,232.0,225.0,236.0,235.0,231.5
2430.0,308.48,26.67,8,315.5,309.75,294.33,302.5,300.0,308.5,316.25,321.0
2435.0,325.35,23.67,8,330.5,319.5,313.33,316.0,318.5,331.5,336.5,337.0
2440.0,325.66,26.25,8,331.75,322.25,312.0,316.5,317.5,329.0,338.25,338.0
2445.0,327.56,25.0,8,332.0,325.0,315.5,319.0,321.0,329.5,340.5,338.0
2450.0,329.53,26.08,8,333.33,324.0,316.25,319.0,320.0,340.33,342.33,341.0
2455.0,328.2,26.5,8,333.0,323.5,315.0,317.5,323.0,332.75,339.33,341.5
2460.0,327.78,22.67,8,336.0,319.0,317.33,319.67,320.5,330.5,339.25,340.0
2465.0,328.24,25.3,8,334.0,322.25,316.2,318.5,322.0,331.5,341.5,340.0
2470.0,329.85,23.92,8,333.0,326.75,316.75,321.67,322.0,340.67,339.5,338.5
2475.0,329.79,28.0,8,333.5,325.0,316.0,319.0,320.0,342.33,344.0,338.5
2480.0,328.03,24.85,8,333.5,324.5,316.75,319.5,319.75,330.0,341.6,338.67
2485.0,327.85,24.33,8,336.0,324.5,316.0,316.5,322.5,328.0,340.33,339.0
2490.0,327.87,25.15,8,333.0,324.5,314.6,318.5,320.0,333.25,339.75,339.33
2495.0,327.21,26.33,8,332.0,323.5,313.67,319.0,321.5,328.5,340.0,339.5
2500.0,326.32,23.0,8,330.33,323.33,315.5,320.33,319.5,327.75,338.5,335.33
2505.0,327.23,23.5,8,332.5,323.5,315.5,318.33,323.0,328.0,339.0,338.0
2510.0,323.93,28.4,8,329.75,320.0,309.0,315.67,317.33,325.5,337.4,336.75
2515.0,323.27,27.67,8,327.5,319.5,309.0,313.5,318.0,326.0,336.67,336.0
2520.0,320.35,31.5,8,329.33,316.75,305.25,304.0,312.0,330.0,335.5,330.0
2525.0,269.17,26.0,8,265.0,267.0,256.5,260.25,261.25,279.0,282.5,281.83
2530.0,244.78,24.5,8,246.0,239.0,232.5,235.0,243.0,251.5,257.0,254.2
2535.0,245.92,22.0,8,248.75,236.33,234.5,237.5,243.5,253.75,256.5,256.5
2540.0,244.59,23.0,8,246.5,237.5,233.0,235.25,242.0,250.5,256.0,256.0
2545.0,243.77,24.0,8,245.5,236.67,232.0,233.5,241.5,252.0,256.0,253.0
2550.0,243.91,22.8,8,246.5,238.5,232.0,233.5,240.0,251.5,254.8,254.5
2555.0,243.22,22.92,8,248.0,233.2,232.33,232.5,241.0,250.5,255.25,253.0
2560.0,242.53,23.5,8,245.5,232.25,231.0,232.5,240.5,250.0,254.5,254.0
2565.0,242.96,24.33,8,246.0,236.0,230.67,233.0,240.5,250.0,255.0,252.5
2570.0,242.94,23.25,8,245.0,234.33,231.5,234.17,240.5,249.5,254.75,253.75
2575.0,242.47,22.5,8,244.5,234.5,231.0,233.75,240.0,250.0,253.5,252.5
2580.0,242.92,23.42,8,244.75,235.0,230.33,232.0,245.5,249.5,252.5,253.75
2585.0,243.03,24.0,8,243.5,235.5,231.0,231.5,245.75,249.0,253.0,255.0
2590.0,242.73,23.25,8,244.0,234.25,230.75,232.0,241.0,252.5,254.0,253.33
2595.0,242.3,22.83,8,243.5,235.0,230.5,232.5,240.0,250.6,253.33,253.0
2600.0,242.28,23.0,8,240.57,234.0,231.0,231.67,242.33,251.33,253.33,254.0
2605.0,242.07,23.17,8,246.0,232.67,230.5,231.5,239.25,250.0,253.67,253.0
2610.0,241.54,23.0,8,241.67,234.5,230.0,232.67,239.75,248.75,253.0,252.0
2615.0,241.97,22.75,8,244.5,235.0,230.25,231.5,239.0,250.5,253.0,252.0
2620.0,242.42,22.67,8,244.5,234.25,230.33,232.0,240.0,253.0,253.0,252.25
2625.0,242.4,21.67,8,245.5,235.0,231.0,231.5,239.5,252.38,252.67,251.67
2630.0,242.23,22.5,8,243.5,234.0,231.0,231.5,239.0,251.86,253.5,253.5
2635.0,241.21,23.67,8,238.0,234.25,230.0,231.25,239.5,250.0,253.67,253.0
2640.0,240.41,22.83,8,237.6,233.0,229.67,231.5,238.75,248.5,251.75,252.5
2645.0,240.56,22.5,8,238.0,235.5,230.0,230.5,238.0,249.0,251.0,252.5
2650.0,240.97,23.5,8,243.5,230.4,230.0,231.33,238.5,248.0,253.5,252.5
2655.0,241.48,24.33,8,244.5,232.2,229.67,231.0,239.5,248.0,254.0,253.0
2660.0,241.72,24.3,8,244.25,234.0,229.5,231.67,240.33,248.0,253.8,252.25
2665.0,241.71,23.0,8,244.0,234.0,230.5,231.5,238.0,249.0,253.2,253.5
2670.0,241.2,21.25,8,243.5,235.67,229.75,230.75,238.25,250.0,251.0,250.67
2675.0,240.85,21.5,8,243.0,233.5,230.0,231.0,238.5,248.0,251.5,251.33
2680.0,240.85,23.75,8,241.67,234.0,229.0,230.67,238.5,248.25,252.0,252.75
2685.0,241.2,24.1,8,242.5,234.0,229.4,229.67,239.5,249.0,253.5,252.0
2690.0,241.89,22.75,8,243.75,234.25,230.25,231.33,238.0,252.25,253.0,252.25
2695.0,241.31,23.0,8,243.5,233.5,229.5,230.5,238.0,251.0,252.5,252.0
2700.0,241.89,23.5,8,247.0,233.75,230.0,231.0,240.67,248.5,253.5,250.67
2705.0,240.86,24.0,8,242.0,234.0,229.25,230.5,237.75,248.5,253.25,251.67
2710.0,241.18,24.25,8,242.0,234.0,229.0,231.0,238.5,249.0,253.25,252.67
2715.0,241.15,22.0,8,242.33,233.33,230.0,232.0,238.5,249.0,252.0,252.0
2720.0,241.25,23.0,8,243.5,233.5,229.0,233.0,239.5,247.5,252.0,252.0
2725.0,241.88,22.83,8,244.25,234.0,229.67,230.0,244.33,249.0,252.5,251.25
2730.0,232.2,38.0,8,240.5,229.5,208.0,223.0,234.4,240.67,246.0,235.5
2735.0,183.67,7.92,8,180.5,183.5,185.25,179.75,183.67,187.67,185.0,184.0
2740.0,161.79,3.0,8,162.0,162.0,160.5,161.0,163.5,162.0,162.0,161.33
2745.0,159.75,0.75,8,159.5,160.0,159.75,159.25,159.5,160.0,160.0,160.0
2750.0,159.12,0.33,8,159.33,159.0,159.0,159.0,159.0,159.33,159.33,159.0
2755.0,159.06,0.5,8,159.0,159.0,159.0,159.0,159.5,159.0,159.0,159.0
2760.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2765.0,158.94,0.5,8,159.0,158.5,159.0,159.0,159.0,159.0,159.0,159.0
2770.0,158.97,0.25,8,159.0,158.75,159.0,159.0,159.0,159.0,159.0,159.0
2775.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2780.0,158.97,0.25,8,159.0,159.0,159.0,158.75,159.0,159.0,159.0,159.0
2785.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2790.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2795.0,159.03,0.2,8,159.2,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2800.0,158.91,0.5,8,159.0,158.75,158.5,159.0,159.0,159.0,159.0,159.0
2805.0,158.94,0.5,8,159.0,158.5,159.0,159.0,159.0,159.0,159.0,159.0
2810.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2815.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2820.0,158.92,0.33,8,159.0,159.0,158.67,158.67,159.0,159.0,159.0,159.0
2825.0,158.97,0.2,8,159.0,159.0,159.0,159.0,159.0,158.8,159.0,159.0
2830.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2835.0,158.96,0.67,8,159.0,159.0,159.0,158.5,159.0,159.0,159.17,159.0
2840.0,159.02,0.14,8,159.0,159.0,159.0,159.0,159.0,159.0,159.14,159.0
2845.0,158.94,0.5,8,159.0,159.0,159.0,158.5,159.0,159.0,159.0,159.0
2850.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2855.0,158.97,0.25,8,159.0,158.75,159.0,159.0,159.0,159.0,159.0,159.0
2860.0,158.94,0.5,8,159.0,159.0,158.5,159.0,159.0,159.0,159.0,159.0
2865.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2870.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2875.0,158.98,0.17,8,159.0,159.0,159.0,158.83,159.0,159.0,159.0,159.0
2880.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2885.0,158.91,0.5,8,159.0,158.5,159.0,159.0,158.75,159.0,159.0,159.0
2890.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2895.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2900.0,158.94,0.5,8,158.5,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2905.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2910.0,158.94,0.5,8,159.0,159.0,159.0,159.0,158.5,159.0,159.0,159.0
2915.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2920.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2925.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2930.0,158.94,0.5,8,159.0,159.0,158.5,159.0,159.0,159.0,159.0,159.0
2935.0,158.94,0.5,8,159.0,159.0,158.5,159.0,159.0,159.0,159.0,159.0
2940.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2945.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2950.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2955.0,159.0,0.0,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0
2960.0,159.04,0.33,8,159.0,159.0,159.0,159.0,159.0,159.0,159.33,159.0
2965.0,159.02,0.17,8,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.17
