delay_us,mean,spread,ntags,p0,p1,p2,p3,p4,p5,p6,p7
1460.0,184.25,17.5,8,193.5,188.0,191.2,189.33,183.0,176.5,176.0,176.5
1465.0,307.65,35.67,8,321.0,297.5,303.67,295.0,287.0,314.62,322.67,319.75
1470.0,410.27,43.7,8,412.0,394.0,390.5,403.5,403.5,417.5,434.2,427.0
1475.0,411.72,51.5,8,415.0,402.0,388.5,403.75,405.5,422.0,440.0,417.0
1480.0,414.02,42.0,8,411.5,402.5,396.0,405.0,413.0,421.0,438.0,425.2
1485.0,417.46,45.83,8,413.57,404.67,394.67,411.25,414.25,427.25,440.5,433.5
1490.0,416.85,47.5,8,415.6,405.67,397.0,410.0,412.5,419.0,444.5,430.5
1495.0,418.7,44.5,8,421.0,401.67,398.5,416.67,415.0,420.25,443.0,433.5
1500.0,418.84,42.25,8,423.0,399.0,401.5,418.0,414.33,418.67,441.25,435.0
1505.0,418.75,42.5,8,418.0,405.0,400.0,417.0,411.0,422.5,442.5,434.0
1510.0,417.56,38.67,8,421.0,404.75,401.33,411.0,408.86,418.0,440.0,435.5
1515.0,419.81,45.75,8,421.67,406.25,394.25,408.5,410.5,439.62,440.0,437.67
1520.0,417.64,40.0,8,421.5,400.5,399.0,406.5,408.5,432.6,439.0,433.5
1525.0,412.62,40.5,8,417.5,398.5,395.0,407.0,406.0,417.5,435.5,424.0
1530.0,408.17,51.0,8,407.5,391.0,384.0,396.5,398.33,419.0,434.0,435.0
1535.0,402.17,49.92,8,400.25,385.0,379.33,391.75,396.0,412.25,429.25,423.5
1540.0,400.69,53.0,8,401.0,391.0,374.5,389.5,393.5,410.0,427.5,418.5
1545.0,306.81,25.25,8,314.0,291.0,298.0,307.33,301.67,312.5,313.75,316.25
1550.0,240.42,8.25,8,237.75,236.25,239.5,241.5,244.5,242.5,239.33,242.0
1555.0,241.64,9.0,8,240.0,236.5,241.5,242.5,243.75,243.33,240.0,245.5
1560.0,239.12,10.47,8,241.33,233.33,238.0,238.75,241.25,239.0,237.5,243.8
1565.0,236.89,10.1,8,237.5,232.5,235.0,235.5,238.5,237.0,236.5,242.6
1570.0,234.98,8.25,8,229.5,232.25,235.0,237.75,236.67,236.67,235.0,237.0
1575.0,234.85,9.7,8,227.8,233.5,235.5,235.5,237.0,237.0,235.0,237.5
1580.0,235.1,8.2,8,235.0,231.8,232.0,235.0,236.75,235.75,234.5,240.0
1585.0,234.54,8.5,8,235.5,229.5,233.8,235.0,238.0,234.0,235.5,235.0
1590.0,234.53,6.5,8,233.0,231.0,234.0,236.0,235.25,235.75,233.75,237.5
1595.0,234.09,7.0,8,233.0,230.5,233.33,234.0,236.71,235.33,232.33,237.5
1600.0,234.25,8.0,8,234.0,230.0,232.5,235.0,237.5,234.5,232.5,238.0
1605.0,234.08,9.5,8,234.5,229.0,233.0,235.0,235.0,234.67,233.0,238.5
1610.0,234.25,8.0,8,234.5,229.25,233.67,234.67,235.67,235.0,234.0,237.25
1615.0,233.86,12.67,8,231.0,227.67,233.67,233.75,236.0,234.0,234.5,240.33
1620.0,233.92,11.2,8,233.67,228.0,233.0,233.5,235.0,234.0,235.0,239.2
1625.0,233.44,11.5,8,232.5,226.5,233.0,233.5,235.75,234.25,234.0,238.0
1630.0,233.77,8.0,8,232.5,230.0,231.67,234.5,235.5,234.0,234.0,238.0
1635.0,233.51,6.08,8,231.5,230.67,232.5,234.0,234.67,233.75,234.25,236.75
1640.0,233.67,4.62,8,232.0,231.0,231.75,235.5,235.62,235.5,232.67,235.33
1645.0,233.7,6.83,8,233.0,229.5,231.5,234.5,235.8,236.33,233.5,235.5
1650.0,233.83,11.67,8,231.5,229.0,232.75,232.25,236.25,235.25,233.0,240.67
1655.0,234.06,10.0,8,232.0,230.5,231.5,233.5,235.5,236.0,233.0,240.5
1660.0,232.81,10.75,8,225.75,227.5,233.0,234.5,235.0,235.25,235.0,236.5
1665.0,233.0,12.0,8,226.5,229.5,233.5,233.0,235.0,234.5,233.5,238.5
1670.0,234.07,5.67,8,231.0,233.43,233.0,233.75,236.0,234.5,234.25,236.67
1675.0,234.46,6.5,8,232.0,233.67,233.0,235.0,236.0,234.0,233.5,238.5
1680.0,233.57,7.75,8,231.0,229.0,233.2,232.67,236.67,234.5,234.75,236.75
1685.0,234.06,8.0,8,235.5,228.5,232.0,233.5,236.5,236.0,234.5,236.0
1690.0,233.51,6.25,8,233.0,231.0,231.0,234.14,234.67,233.75,233.25,237.25
1695.0,233.75,9.0,8,231.5,229.5,233.0,234.0,235.0,233.5,235.0,238.5
1700.0,233.94,5.5,8,234.25,231.0,232.75,234.5,235.5,233.0,234.0,236.5
1705.0,234.31,7.5,8,235.5,230.0,232.5,234.0,236.5,234.0,234.5,237.5
1710.0,233.88,8.25,8,233.5,230.75,233.75,234.33,235.0,232.71,232.0,239.0
1715.0,235.15,7.5,8,235.5,232.0,235.0,236.0,235.5,234.4,233.33,239.5
1720.0,233.62,12.7,8,227.8,229.67,232.5,234.0,236.5,234.0,234.0,240.5
1725.0,238.47,11.25,8,233.25,236.0,242.0,244.5,238.5,235.5,236.5,241.5
1730.0,245.61,14.42,8,243.5,247.8,250.0,252.67,243.75,238.25,241.25,247.67
1735.0,243.0,14.5,8,241.5,248.0,248.5,247.5,242.5,234.0,235.0,247.0
1740.0,289.06,26.17,8,291.33,280.5,281.67,281.33,284.75,289.75,296.5,306.67
1745.0,357.65,54.3,8,374.25,350.67,332.5,332.2,339.33,361.75,384.0,386.5
1750.0,360.77,60.0,8,377.0,357.0,334.5,330.33,347.67,365.33,384.0,390.33
1755.0,359.64,58.83,8,377.5,349.38,336.25,329.5,345.25,363.25,388.33,387.67
1760.0,360.78,63.29,8,376.0,361.0,328.71,331.33,342.67,367.75,386.75,392.0
1765.0,362.12,61.5,8,378.5,360.5,336.0,329.0,347.5,368.0,387.0,390.5
1770.0,364.43,60.5,8,377.5,360.0,339.0,332.0,358.4,367.5,388.5,392.5
1775.0,363.46,59.42,8,379.5,361.25,338.5,333.33,347.0,371.71,383.67,392.75
1780.0,364.71,66.2,8,378.5,360.5,340.0,333.0,348.0,366.0,399.2,392.5
1785.0,363.42,55.5,8,380.67,361.25,338.75,333.0,347.5,370.67,388.5,387.0
1790.0,363.0,54.5,8,378.5,362.0,339.0,333.5,348.0,369.0,388.0,386.0
1795.0,364.26,59.17,8,373.4,365.33,342.67,333.5,348.25,367.25,392.67,391.0
1800.0,362.75,60.0,8,374.0,361.5,338.0,333.0,347.5,368.0,387.0,393.0
1805.0,362.27,58.5,8,380.0,349.33,342.33,332.5,348.0,367.5,387.5,391.0
1810.0,363.17,58.5,8,380.0,356.0,342.33,333.0,347.0,367.0,388.5,391.5
1815.0,363.73,59.25,8,377.33,357.0,336.67,333.5,355.88,368.0,388.75,392.75
1820.0,364.37,59.67,8,380.0,360.25,339.75,333.67,348.0,376.29,383.67,393.33
1825.0,364.55,58.0,8,380.0,361.0,340.0,333.0,348.0,375.4,388.0,391.0
1830.0,365.42,66.45,8,382.0,361.0,339.75,332.75,347.0,368.0,399.2,393.67
1835.0,364.71,65.67,8,379.5,360.5,340.0,333.0,347.5,366.5,398.67,392.0
1840.0,362.66,53.5,8,379.5,365.0,339.0,332.5,347.0,367.25,386.0,385.0
1845.0,363.15,56.5,8,381.67,361.0,340.5,332.5,347.5,366.0,387.0,389.0
1850.0,361.98,61.0,8,376.0,360.5,334.33,331.0,346.75,367.75,387.5,392.0
1855.0,362.96,57.32,8,377.0,361.25,338.0,335.43,347.0,364.0,388.25,392.75
1860.0,362.72,56.75,8,379.0,360.0,340.5,334.25,343.0,367.0,387.0,391.0
1865.0,364.41,60.25,8,378.5,361.5,339.25,333.0,351.0,366.5,393.25,392.25
1870.0,362.53,54.75,8,378.33,361.0,342.67,332.25,346.75,367.0,387.0,385.25
1875.0,362.02,56.5,8,379.67,359.5,338.5,331.5,345.5,366.0,387.5,388.0
1880.0,360.55,62.6,8,377.33,361.5,328.4,329.67,345.25,365.0,386.25,391.0
1885.0,361.12,62.5,8,379.5,361.0,328.5,331.5,345.0,366.0,386.5,391.0
1890.0,361.19,58.45,8,378.75,356.0,339.0,333.8,341.33,361.67,386.75,392.25
1895.0,363.06,58.5,8,379.5,361.0,338.5,334.0,345.5,366.5,387.0,392.5
1900.0,362.98,62.5,8,379.75,361.25,335.33,331.0,356.88,364.5,381.67,393.5
1905.0,363.11,60.0,8,381.0,360.5,338.5,331.5,351.4,363.0,387.5,391.5
1910.0,362.65,57.0,8,379.75,360.25,339.5,331.0,348.67,367.67,388.0,386.38
1915.0,361.93,61.0,8,373.17,360.5,338.5,331.0,344.75,365.5,390.0,392.0
1920.0,361.85,63.5,8,373.33,361.0,338.0,330.5,344.5,365.5,388.0,394.0
1925.0,361.53,59.33,8,379.5,352.83,338.0,331.0,345.25,365.0,390.33,390.33
1930.0,360.09,63.5,8,378.75,360.0,328.0,330.0,341.0,364.75,386.75,391.5
1935.0,360.56,58.5,8,379.5,359.5,333.0,331.5,340.0,365.0,386.0,390.0
1940.0,364.44,67.65,8,380.67,361.0,338.0,330.75,349.0,365.0,398.4,392.67
1945.0,363.5,67.0,8,380.5,360.5,338.5,331.0,344.5,365.0,390.0,398.0
1950.0,361.04,61.5,8,373.33,360.0,337.0,330.5,344.5,363.5,387.5,392.0
1955.0,360.83,58.92,8,378.5,351.12,338.0,330.75,344.75,364.5,389.67,389.33
1960.0,360.36,63.36,8,376.0,362.0,328.14,330.0,345.0,364.75,385.5,391.5
1965.0,359.93,63.1,8,377.0,359.0,327.4,330.5,344.0,365.5,385.5,390.5
1970.0,378.57,52.5,8,394.75,379.0,360.5,350.75,361.5,385.33,393.5,403.25
1975.0,438.17,54.5,8,462.5,442.5,408.0,409.0,416.33,460.0,447.5,459.5
1980.0,446.75,53.17,8,463.5,449.5,426.25,410.33,445.67,458.5,459.75,460.5
1985.0,446.41,50.5,8,457.5,456.0,424.75,416.5,430.5,461.0,458.0,467.0
1990.0,445.04,60.33,8,461.5,451.5,427.0,408.0,430.0,461.0,453.0,468.33
1995.0,378.82,42.5,8,398.0,365.5,373.67,363.5,364.25,406.0,363.67,396.0
2000.0,239.23,36.25,8,256.0,241.25,237.0,219.75,236.33,241.33,248.67,233.5
2005.0,190.41,9.67,8,190.5,189.17,189.5,184.33,189.75,194.0,192.5,193.5
2010.0,175.11,5.5,8,175.5,175.25,173.67,171.5,175.5,177.0,175.5,177.0
2015.0,168.7,2.0,8,169.5,169.0,167.67,167.5,168.88,169.33,168.5,169.25
2020.0,165.69,2.33,8,166.5,165.5,165.0,164.67,165.0,165.88,167.0,166.0
2025.0,163.9,1.5,8,164.5,163.0,163.5,163.5,164.0,164.4,164.33,164.0
2030.0,163.33,1.0,8,163.0,163.67,163.0,163.0,163.25,163.25,164.0,163.5
2035.0,162.69,0.5,8,163.0,162.5,162.5,162.5,162.5,163.0,163.0,162.5
2040.0,162.23,0.67,8,162.5,162.33,162.0,162.0,162.0,162.0,162.33,162.67
2045.0,161.98,0.65,8,162.0,162.0,161.6,162.0,162.0,162.0,162.25,162.0
2050.0,161.72,0.75,8,162.0,161.5,161.25,161.5,161.5,162.0,162.0,162.0
2055.0,161.55,1.0,8,161.75,161.67,161.0,161.4,161.33,161.5,161.75,162.0
2060.0,161.62,1.0,8,162.0,161.5,161.5,161.0,161.0,162.0,162.0,162.0
2065.0,161.45,1.0,8,161.75,161.25,161.25,161.0,161.5,161.33,161.5,162.0
2070.0,161.48,1.0,8,162.0,161.5,161.5,161.0,161.33,161.0,161.5,162.0
2075.0,161.08,0.33,8,161.0,161.0,161.0,161.0,161.0,161.33,161.0,161.29
2080.0,161.06,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2085.0,161.27,0.67,8,161.25,161.5,161.0,161.0,161.0,161.25,161.67,161.5
2090.0,161.19,1.0,8,162.0,161.0,161.0,161.0,161.0,161.0,161.0,161.5
2095.0,161.12,0.5,8,161.0,161.0,161.0,161.0,161.0,161.25,161.5,161.25
2100.0,161.12,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.0,161.5
2105.0,161.05,0.25,8,161.0,161.0,161.0,161.0,161.0,161.14,161.0,161.25
2110.0,161.03,0.25,8,161.25,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2115.0,161.09,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.25,161.0
2120.0,161.29,1.0,8,161.0,161.0,161.0,161.0,161.0,161.33,162.0,162.0
2125.0,161.09,0.5,8,161.0,161.0,161.0,161.0,161.0,161.5,161.0,161.2
2130.0,161.14,0.5,8,161.33,161.0,161.0,161.0,161.25,161.0,161.0,161.5
2135.0,161.12,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.5,161.0
2140.0,161.19,0.75,8,161.25,161.0,161.0,161.0,161.0,161.0,161.5,161.75
2145.0,161.21,0.5,8,161.0,161.33,161.0,161.0,161.0,161.5,161.5,161.33
2150.0,161.04,0.33,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.33
2155.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2160.0,161.09,0.83,8,161.25,161.0,161.0,160.67,161.0,161.33,161.0,161.5
2165.0,161.12,0.5,8,161.5,161.0,161.0,161.0,161.0,161.5,161.0,161.0
2170.0,161.03,0.25,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.25
2175.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2180.0,161.05,0.25,8,161.0,161.0,161.0,161.0,161.0,161.0,161.12,161.25
2185.0,160.97,0.25,8,161.0,161.0,161.0,161.0,160.75,161.0,161.0,161.0
2190.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2195.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2200.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2205.0,161.06,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2210.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2215.0,161.02,0.83,8,161.0,161.0,160.67,161.0,161.0,161.0,161.0,161.5
2220.0,160.88,0.5,8,161.0,161.0,161.0,160.5,160.5,161.0,161.0,161.0
2225.0,160.94,0.5,8,161.0,161.0,160.5,161.0,161.0,161.0,161.0,161.0
2230.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2235.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2240.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2245.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2250.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2255.0,160.94,0.5,8,161.0,161.0,161.0,160.5,161.0,161.0,161.0,161.0
2260.0,160.94,0.25,8,161.0,161.0,161.0,161.0,160.75,160.75,161.0,161.0
2265.0,160.82,0.5,8,161.0,161.0,160.6,160.5,161.0,160.5,161.0,161.0
2270.0,160.97,0.2,8,161.0,161.0,161.0,160.8,161.0,161.0,161.0,161.0
2275.0,160.94,0.5,8,161.0,161.0,161.0,161.0,160.5,161.0,161.0,161.0
2280.0,160.97,0.25,8,160.75,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2285.0,160.94,0.5,8,160.5,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2290.0,160.93,0.33,8,161.0,161.0,160.75,160.67,161.0,161.0,161.0,161.0
2295.0,160.88,0.5,8,161.0,161.0,160.5,160.5,161.0,161.0,161.0,161.0
2300.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2305.0,160.88,0.5,8,161.0,161.0,161.0,160.5,160.5,161.0,161.0,161.0
2310.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2315.0,160.98,0.58,8,161.0,161.0,161.0,161.0,160.75,160.75,161.33,161.0
2320.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2325.0,161.03,0.25,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.25
2330.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2335.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2340.0,160.94,0.5,8,161.0,161.0,161.0,160.5,161.0,161.0,161.0,161.0
2345.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2350.0,160.97,0.25,8,161.0,161.0,161.0,160.75,161.0,161.0,161.0,161.0
2355.0,160.92,0.83,8,161.0,161.0,160.5,161.0,160.5,161.0,161.0,161.33
2360.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2365.0,160.94,0.5,8,161.0,161.0,160.5,161.0,161.0,161.0,161.0,161.0
2370.0,160.92,0.33,8,161.0,161.0,161.0,160.71,160.67,161.0,161.0,161.0
2375.0,160.98,0.14,8,161.0,161.0,161.0,160.86,161.0,161.0,161.0,161.0
2380.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2385.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2390.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2395.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2400.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2405.0,160.93,0.33,8,161.0,161.0,160.75,161.0,160.67,161.0,161.0,161.0
2410.0,160.96,0.33,8,161.0,161.0,161.0,160.67,161.0,161.0,161.0,161.0
2415.0,160.97,0.25,8,161.0,161.0,160.75,161.0,161.0,161.0,161.0,161.0
2420.0,161.02,0.83,8,161.0,161.0,161.0,160.67,161.0,161.0,161.5,161.0
2425.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2430.0,161.02,0.12,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.12
2435.0,161.06,0.5,8,161.0,161.5,161.0,161.0,161.0,161.0,161.0,161.0
2440.0,161.04,0.33,8,161.0,161.0,161.0,161.0,161.0,161.0,161.33,161.0
2445.0,161.12,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.0,161.5
2450.0,161.1,0.5,8,161.0,161.0,161.0,161.0,161.0,161.0,161.5,161.33
2455.0,161.12,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.5,161.0
2460.0,161.06,0.5,8,161.0,161.5,161.0,161.0,161.0,161.0,161.0,161.0
2465.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2470.0,161.14,0.5,8,161.25,161.33,161.0,161.0,161.0,161.0,161.5,161.0
2475.0,161.12,0.5,8,161.0,161.0,161.0,161.0,161.0,161.0,161.5,161.5
2480.0,161.14,0.5,8,161.0,161.0,161.0,161.0,161.0,161.5,161.4,161.25
2485.0,161.27,1.0,8,161.5,161.0,161.0,161.0,161.0,162.0,161.33,161.33
2490.0,161.25,1.0,8,161.0,161.0,161.0,161.0,161.0,161.5,161.5,162.0
2495.0,161.1,0.5,8,161.0,161.0,161.0,161.0,161.0,161.0,161.5,161.33
2500.0,161.12,0.5,8,161.0,161.0,161.0,161.0,161.0,161.0,161.5,161.5
2505.0,161.12,0.67,8,161.0,161.67,161.0,161.0,161.0,161.0,161.33,161.0
2510.0,161.19,1.0,8,161.0,161.0,161.0,161.0,161.0,161.0,162.0,161.5
2515.0,161.09,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.0,161.25
2520.0,161.06,0.5,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.5
2525.0,161.03,0.25,8,161.0,161.0,161.0,161.0,161.0,161.0,161.25,161.0
2530.0,161.0,0.67,8,161.0,161.0,161.0,160.67,161.0,161.0,161.0,161.33
2535.0,161.04,0.33,8,161.0,161.0,161.0,161.0,161.0,161.0,161.33,161.0
2540.0,161.04,0.33,8,161.0,161.0,161.0,161.0,161.0,161.0,161.33,161.0
2545.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2550.0,161.06,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2555.0,161.06,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2560.0,160.99,0.58,8,161.0,161.0,161.0,160.67,161.0,161.0,161.0,161.25
2565.0,161.06,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2570.0,160.96,0.33,8,161.0,161.0,160.67,161.0,161.0,161.0,161.0,161.0
2575.0,160.88,0.5,8,161.0,161.0,160.5,161.0,160.5,161.0,161.0,161.0
2580.0,161.04,0.58,8,161.0,161.25,161.0,160.67,161.0,161.0,161.14,161.25
2585.0,160.99,0.42,8,161.0,161.0,161.0,160.75,161.0,161.0,161.17,161.0
2590.0,161.02,0.17,8,161.0,161.0,161.0,161.0,161.0,161.0,161.17,161.0
2595.0,161.0,0.5,8,161.0,161.0,161.0,161.0,160.75,161.0,161.25,161.0
2600.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2605.0,160.98,0.12,8,161.0,161.0,160.88,161.0,161.0,161.0,161.0,161.0
2610.0,161.06,0.5,8,161.5,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2615.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2620.0,161.06,0.5,8,161.0,161.0,161.0,161.0,161.0,161.0,161.5,161.0
2625.0,161.06,0.5,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.5
2630.0,161.05,0.25,8,161.0,161.0,161.0,161.0,161.0,161.17,161.0,161.25
2635.0,161.03,0.25,8,161.0,161.0,161.0,161.0,161.0,161.25,161.0,161.0
2640.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2645.0,161.09,0.5,8,161.0,161.0,161.0,161.0,161.0,161.5,161.25,161.0
2650.0,161.02,0.14,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.14
2655.0,161.09,0.5,8,161.0,161.0,161.0,161.0,161.0,161.0,161.5,161.2
2660.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2665.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2670.0,160.97,0.25,8,161.0,161.0,161.0,161.0,160.75,161.0,161.0,161.0
2675.0,160.91,0.5,8,161.0,160.75,161.0,160.5,161.0,161.0,161.0,161.0
2680.0,160.94,0.5,8,161.0,160.5,161.0,161.0,161.0,161.0,161.0,161.0
2685.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2690.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2695.0,160.94,0.5,8,161.0,161.0,161.0,160.5,161.0,161.0,161.0,161.0
2700.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2705.0,161.02,0.14,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.14
2710.0,161.03,0.75,8,161.0,161.0,161.0,160.75,161.0,161.0,161.0,161.5
2715.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2720.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2725.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2730.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2735.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2740.0,160.95,0.25,8,161.0,161.0,160.75,161.0,161.0,160.83,161.0,161.0
2745.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2750.0,160.88,0.5,8,161.0,160.5,160.5,161.0,161.0,161.0,161.0,161.0
2755.0,160.86,0.33,8,160.67,161.0,161.0,160.75,160.75,160.75,161.0,161.0
2760.0,160.88,0.5,8,161.0,161.0,160.5,160.5,161.0,161.0,161.0,161.0
2765.0,160.88,0.75,8,161.0,161.0,160.75,160.25,161.0,161.0,161.0,161.0
2770.0,160.92,0.5,8,161.0,160.83,161.0,160.5,161.0,161.0,161.0,161.0
2775.0,160.91,0.5,8,161.0,160.75,161.0,160.5,161.0,161.0,161.0,161.0
2780.0,160.91,0.5,8,161.0,161.0,161.0,160.5,160.75,161.0,161.0,161.0
2785.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2790.0,160.97,0.25,8,161.0,160.75,161.0,161.0,161.0,161.0,161.0,161.0
2795.0,160.81,0.5,8,161.0,160.5,161.0,160.5,160.5,161.0,161.0,161.0
2800.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2805.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2810.0,160.92,0.25,8,160.75,161.0,160.75,161.0,161.0,161.0,161.0,160.86
2815.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2820.0,160.94,0.5,8,161.0,161.0,160.5,161.0,161.0,161.0,161.0,161.0
2825.0,160.97,0.25,8,161.0,161.0,161.0,161.0,160.75,161.0,161.0,161.0
2830.0,160.94,0.33,8,161.0,161.0,160.67,161.0,160.83,161.0,161.0,161.0
2835.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2840.0,160.94,0.5,8,161.0,161.0,161.0,161.0,160.5,161.0,161.0,161.0
2845.0,160.75,0.5,8,161.0,160.5,160.5,160.5,160.5,161.0,161.0,161.0
2850.0,161.03,0.75,8,161.5,161.0,161.0,160.75,161.0,161.0,161.0,161.0
2855.0,160.94,0.5,8,161.0,161.0,161.0,161.0,160.5,161.0,161.0,161.0
2860.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2865.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2870.0,161.01,0.42,8,161.0,161.0,161.0,160.83,161.0,161.0,161.0,161.25
2875.0,160.92,0.67,8,161.0,161.0,161.0,161.0,160.33,161.0,161.0,161.0
2880.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2885.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2890.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2895.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2900.0,160.96,0.33,8,161.0,161.0,160.67,161.0,161.0,161.0,161.0,161.0
2905.0,160.88,0.5,8,161.0,161.0,160.5,161.0,160.5,161.0,161.0,161.0
2910.0,160.98,0.17,8,161.0,161.0,161.0,160.83,161.0,161.0,161.0,161.0
2915.0,161.0,1.0,8,161.0,161.0,160.5,161.0,161.0,161.0,161.5,161.0
2920.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2925.0,160.85,0.5,8,161.0,161.0,160.67,160.67,160.5,161.0,161.0,161.0
2930.0,161.0,0.0,8,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
2935.0,160.94,0.25,8,161.0,161.0,160.75,160.75,161.0,161.0,161.0,161.0
2940.0,160.88,0.5,8,161.0,161.0,160.5,161.0,160.5,161.0,161.0,161.0
