delay_us,median,min,max,sat_px
7590.0,180.0,180,181,0
7620.0,180.0,180,180,0
7650.0,180.0,180,180,0
7680.0,180.0,180,180,0
7710.0,180.0,180,180,0
7740.0,180.0,180,180,0
7770.0,180.0,180,180,0
7800.0,180.0,180,181,0
7830.0,180.0,180,180,0
7860.0,180.0,180,180,0
7890.0,180.0,180,180,0
7920.0,180.0,180,181,0
7950.0,180.0,180,180,0
7980.0,181.0,180,181,0
8010.0,180.0,180,181,0
8040.0,180.0,180,181,0
8070.0,180.5,180,181,0
8100.0,180.0,180,181,0
8130.0,180.0,180,181,0
8160.0,180.0,180,181,0
8190.0,180.0,180,181,0
8220.0,181.0,181,181,0
8250.0,182.0,182,182,0
8280.0,184.0,183,184,0
