delay_us,median,min,max,sat_px
2086.5,163.0,162,163,0
2091.38,163.0,162,163,0
2096.25,163.0,163,163,0
2101.12,163.0,162,163,0
2106.0,163.0,162,163,0
2110.88,163.0,162,163,0
2115.75,163.0,163,163,0
2120.62,163.0,162,163,0
2125.5,163.0,162,163,0
2130.38,163.0,162,163,0
2135.25,163.0,162,163,0
2140.12,163.0,162,163,0
2145.0,163.0,162,163,0
2149.88,163.0,162,163,0
2154.75,163.0,162,163,0
2159.62,163.0,163,163,0
2164.5,163.0,162,163,0
2169.38,162.5,162,163,0
2174.25,163.0,163,163,0
2179.12,163.0,163,163,0
2184.0,163.0,163,163,0
2188.88,163.0,163,163,0
2193.75,163.0,162,163,0
2198.62,163.0,163,163,0
2203.5,163.0,163,163,0
2208.38,163.0,163,163,0
2213.25,163.0,163,163,0
2218.12,163.0,163,163,0
2223.0,163.0,163,163,0
2227.88,163.0,162,163,0
2232.75,163.0,162,163,0
2237.62,163.0,162,163,0
2242.5,163.0,162,163,0
2247.38,162.5,162,163,0
2252.25,163.0,162,163,0
2257.12,163.0,163,163,0
2262.0,163.0,163,163,0
2266.88,163.0,163,163,0
2271.75,163.0,163,163,0
2276.62,163.0,163,163,0
2281.5,163.0,163,163,0
2286.38,163.0,162,163,0
2291.25,163.0,163,163,0
2296.12,163.0,163,163,0
2301.0,163.0,162,163,0
2305.88,163.0,162,163,0
2310.75,163.0,163,163,0
2315.62,163.0,162,163,0
2320.5,163.0,163,163,0
2325.38,163.0,163,163,0
2330.25,163.0,162,163,0
2335.12,163.0,163,163,0
2340.0,163.0,162,163,0
2344.88,163.0,162,163,0
2349.75,163.0,162,163,0
2354.62,162.5,162,163,0
2359.5,163.0,162,163,0
2364.38,162.5,162,163,0
2369.25,163.0,162,163,0
2374.12,163.0,162,163,0
2379.0,163.0,162,163,0
2383.88,163.0,162,163,0
2388.75,163.0,162,163,0
2393.62,163.0,162,163,0
2398.5,163.0,163,163,0
2403.38,163.0,163,163,0
2408.25,163.0,162,163,0
2413.12,163.0,162,163,0
2418.0,163.0,162,163,0
2422.88,163.0,162,163,0
2427.75,162.5,162,163,0
2432.62,163.0,162,163,0
2437.5,163.0,162,163,0
2442.38,163.0,162,163,0
2447.25,163.0,162,163,0
2452.12,163.0,162,163,0
2457.0,163.0,163,163,0
2461.88,163.0,162,163,0
2466.75,163.0,162,163,0
2471.62,163.0,163,163,0
2476.5,163.0,162,163,0
2481.38,163.0,162,163,0
2486.25,163.0,162,163,0
2491.12,162.0,162,163,0
2496.0,163.0,162,163,0
2500.88,163.0,162,163,0
2505.75,162.0,162,163,0
2510.62,163.0,162,163,0
2515.5,163.0,162,163,0
2520.38,162.0,162,163,0
2525.25,162.5,162,163,0
2530.12,162.5,162,163,0
2535.0,162.0,162,163,0
2539.88,163.0,162,163,0
2544.75,162.5,162,163,0
2549.62,162.0,162,163,0
2554.5,162.0,162,163,0
2559.38,162.0,162,163,0
2564.25,162.0,162,163,0
2569.12,162.0,162,163,0
2574.0,163.0,162,163,0
2578.88,162.5,162,163,0
2583.75,162.5,162,163,0
2588.62,163.0,162,163,0
2593.5,162.0,162,163,0
2598.38,162.5,162,163,0
2603.25,162.5,162,163,0
2608.12,163.0,162,163,0
2613.0,162.5,162,163,0
2617.88,162.0,162,163,0
2622.75,162.5,162,163,0
2627.62,162.5,162,163,0
2632.5,162.5,162,163,0
2637.38,162.0,162,163,0
2642.25,162.0,162,163,0
2647.12,162.5,162,163,0
2652.0,162.5,162,163,0
2656.88,163.0,162,163,0
2661.75,162.5,162,163,0
2666.62,162.0,162,163,0
2671.5,162.5,162,163,0
2676.38,162.5,162,163,0
2681.25,163.0,162,163,0
2686.12,162.5,162,163,0
