delay_us,median,min,max,sat_px
3856.12,185.0,185,185,0
3861.0,185.0,185,186,0
3865.88,185.0,185,186,0
3870.75,185.0,185,186,0
3875.62,185.5,185,186,0
3880.5,185.5,185,186,0
3885.38,186.0,186,186,0
3890.25,186.0,185,186,0
3895.12,186.0,185,186,0
3900.0,186.0,185,186,0
3904.88,186.0,185,186,0
3909.75,185.5,185,186,0
3914.62,185.5,185,186,0
3919.5,186.0,185,186,0
3924.38,186.0,186,186,0
3929.25,186.0,185,186,0
3934.12,185.5,185,186,0
3939.0,185.5,185,186,0
3943.88,186.0,186,186,0
3948.75,185.5,185,186,0
3953.62,186.0,186,186,0
3958.5,186.0,185,186,0
3963.38,185.5,185,186,0
3968.25,185.5,185,186,0
3973.12,186.0,185,186,0
3978.0,185.5,185,186,0
3982.88,186.0,186,186,0
3987.75,186.0,186,186,0
3992.62,186.0,186,186,0
3997.5,186.0,185,186,0
5703.75,186.5,186,187,0
5708.62,187.0,186,187,0
5713.5,187.0,186,187,0
5718.38,186.0,186,186,0
5723.25,186.5,186,187,0
5728.12,186.0,186,187,0
5733.0,186.5,186,187,0
5737.88,186.0,186,187,0
5742.75,186.5,186,187,0
5747.62,187.0,187,187,0
5752.5,186.0,186,187,0
5757.38,187.0,186,187,0
5762.25,186.0,186,187,0
5767.12,187.0,186,187,0
5772.0,186.0,186,187,0
5776.88,187.0,186,187,0
5781.75,186.5,186,187,0
5786.62,186.5,186,187,0
5791.5,186.0,186,187,0
5796.38,186.0,186,187,0
5801.25,186.0,186,187,0
5806.12,186.5,186,187,0
5811.0,187.0,186,187,0
5815.88,186.0,186,187,0
5820.75,187.0,186,187,0
5825.62,186.5,186,187,0
5830.5,186.0,186,187,0
5835.38,187.0,186,187,0
5840.25,186.5,186,187,0
5845.12,186.0,186,187,0
5850.0,186.0,186,187,0
5854.88,186.0,186,187,0
5859.75,186.0,186,187,0
5864.62,186.0,186,186,0
5869.5,186.5,186,187,0
5874.38,186.0,186,187,0
5879.25,186.5,186,187,0
5884.12,186.0,186,187,0
5889.0,186.5,186,187,0
5893.88,187.0,187,187,0
5898.75,187.0,187,188,0
5903.62,187.0,187,187,0
5908.5,187.0,187,187,0
5913.38,187.0,187,187,0
